index,original,resolved,passed
4091,The child spilled the juice at the restaurant. The waiter cleaned it.,The child spilled the juice at the restaurant. The waiter cleaned the child.,True
4092,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4093,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4094,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4095,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4096,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4097,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4098,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4099,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4100,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4101,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4102,The family ordered food online. They received it in thirty minutes.,The family ordered food online. The family received it in thirty minutes.,True
4103,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4104,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4105,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4106,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4107,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4108,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4109,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4110,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4111,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4112,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4113,The boy climbed the mango tree. He plucked ripe mangoes from it.,The boy climbed the mango tree. The boy plucked ripe mangoes from it.,True
4114,The girl found a stray cat. She fed it every day.,The girl found a stray cat. The girl fed it every day.,True
4115,The girl found a stray cat. She fed it every day.,The girl found a stray cat. The girl fed it every day.,True
4116,The girl found a stray cat. She fed it every day.,The girl found a stray cat. The girl fed it every day.,True
4117,The girl found a stray cat. She fed it every day.,The girl found a stray cat. The girl fed it every day.,True
4118,The girl found a stray cat. She fed it every day.,The girl found a stray cat. The girl fed it every day.,True
